time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2018-08-15 10:00:00,0.0,-1.4,93.0,,,10.0,42.5,,,,
2018-08-15 11:00:00,0.0,-1.4,93.0,,,360.0,40.7,,,,
2018-08-15 12:00:00,-0.2,-0.4,99.0,,,360.0,31.7,,996.1,,
2018-08-15 13:00:00,0.0,0.0,100.0,,,360.0,38.9,,,,
2018-08-15 14:00:00,-1.0,-1.0,100.0,,,360.0,38.9,,,,
2018-08-15 15:00:00,-1.0,-1.0,100.0,,,10.0,37.1,,,,
2018-08-15 16:00:00,-1.0,-1.0,100.0,,,10.0,38.9,,,,
2018-08-15 17:00:00,-1.0,-1.0,100.0,,,10.0,40.7,,,,
2018-08-15 18:00:00,-1.0,-1.2,99.0,,,20.0,42.5,,993.4,,
2018-08-15 19:00:00,-1.0,-1.0,100.0,,,10.0,53.6,,,,
2018-08-15 20:00:00,-1.0,-1.0,100.0,,,10.0,59.4,,,,
2018-08-15 21:00:00,-1.0,-1.0,100.0,,,10.0,59.4,,,,
2018-08-15 22:00:00,-1.0,-1.0,100.0,,,10.0,53.6,,,,
2018-08-15 23:00:00,-1.0,-1.0,100.0,,,20.0,48.2,,,,
2018-08-16 00:00:00,-1.5,-1.7,99.0,,,10.0,46.4,,989.8,,
2018-08-16 01:00:00,-2.0,-2.0,100.0,,,10.0,44.6,,,,
2018-08-16 02:00:00,-2.0,-2.0,100.0,,,10.0,44.6,,,,
2018-08-16 03:00:00,-2.0,-2.0,100.0,,,10.0,44.6,,,,
2018-08-16 04:00:00,-1.0,-1.0,100.0,,,10.0,44.6,,,,
2018-08-16 05:00:00,-1.0,-1.0,100.0,,,10.0,51.8,,,,
2018-08-16 06:00:00,-0.9,-1.1,99.0,,,10.0,51.8,,984.2,,
2018-08-16 07:00:00,-1.0,-1.0,100.0,,,10.0,51.8,,,,
2018-08-16 08:00:00,-1.0,-1.0,100.0,,,20.0,50.0,,,,
2018-08-16 09:00:00,-1.0,-1.0,100.0,,,10.0,48.2,,,,
2018-08-16 10:00:00,0.0,0.0,100.0,,,360.0,38.9,,,,
2018-08-16 11:00:00,0.0,0.0,100.0,,,360.0,42.5,,,,
2018-08-16 12:00:00,-0.8,-0.8,100.0,,,360.0,42.5,,982.2,,
2018-08-16 13:00:00,-1.0,-1.0,100.0,,,360.0,35.3,,,,
2018-08-16 14:00:00,-1.0,-1.0,100.0,,,360.0,31.7,,,,
2018-08-16 15:00:00,-1.0,-1.0,100.0,,,360.0,24.1,,,,
2018-08-16 16:00:00,-1.0,-1.0,100.0,,,10.0,27.7,,,,
2018-08-16 17:00:00,-1.0,-1.0,100.0,,,10.0,31.7,,,,
2018-08-16 18:00:00,-1.0,-1.2,99.0,,,20.0,25.9,,977.6,,
2018-08-16 19:00:00,0.0,0.0,100.0,,,100.0,9.4,,,,
2018-08-16 20:00:00,-1.0,-1.0,100.0,,,130.0,9.4,,,,
2018-08-16 21:00:00,-1.0,-1.0,100.0,,,250.0,11.2,,,,
2018-08-16 22:00:00,-1.0,-1.0,100.0,,,280.0,11.2,,,,
2018-08-16 23:00:00,-1.0,-1.0,100.0,,,260.0,20.5,,,,
2018-08-17 00:00:00,-1.6,-1.8,99.0,,,250.0,24.1,,974.9,,
2018-08-17 01:00:00,-2.0,-2.0,100.0,,,260.0,37.1,,,,
2018-08-17 02:00:00,-1.0,-1.0,100.0,,,250.0,33.5,,,,
2018-08-17 03:00:00,-2.0,-2.0,100.0,,,270.0,35.3,,,,
2018-08-17 04:00:00,-2.0,-2.0,100.0,,,270.0,31.7,,,,
2018-08-17 05:00:00,-2.0,-2.0,100.0,,,280.0,40.7,,,,
2018-08-17 06:00:00,-1.9,-2.1,99.0,,,300.0,24.1,,979.0,,
2018-08-17 07:00:00,-2.0,-2.0,100.0,,,320.0,29.5,,,,
2018-08-17 08:00:00,-1.0,-2.4,93.0,,,360.0,35.3,,,,
2018-08-17 09:00:00,-1.0,-1.0,100.0,,,340.0,38.9,,,,
2018-08-17 10:00:00,-1.0,-1.0,100.0,,,330.0,64.8,,,,
2018-08-17 11:00:00,-1.0,-1.0,100.0,,,320.0,64.8,,,,
2018-08-17 12:00:00,-0.8,-1.0,99.0,,,310.0,51.8,,976.7,,
2018-08-17 13:00:00,-1.0,-1.0,100.0,,,310.0,37.1,,,,
2018-08-17 14:00:00,-1.0,-1.0,100.0,,,310.0,27.7,,,,
2018-08-17 15:00:00,-1.0,-1.0,100.0,,,330.0,25.9,,,,
2018-08-17 16:00:00,-1.0,-1.0,100.0,,,350.0,20.5,,,,
2018-08-17 17:00:00,-1.0,-1.0,100.0,,,360.0,20.5,,,,
2018-08-17 18:00:00,-1.3,-1.5,99.0,,,20.0,22.3,,974.7,,
2018-08-17 19:00:00,-1.0,-1.0,100.0,,,40.0,9.4,,,,
2018-08-17 20:00:00,-1.0,-1.0,100.0,,,140.0,11.2,,,,
2018-08-17 21:00:00,-2.0,-3.4,93.0,,,170.0,20.5,,,,
2018-08-17 22:00:00,-2.0,-3.4,93.0,,,170.0,18.4,,,,
2018-08-17 23:00:00,-3.0,-3.0,100.0,,,210.0,18.4,,,,
2018-08-18 00:00:00,-3.3,-3.9,97.0,,,230.0,20.5,,974.4,,
2018-08-18 01:00:00,-3.0,-3.0,100.0,,,250.0,35.3,,,,
2018-08-18 02:00:00,-3.0,-3.0,100.0,,,250.0,37.1,,,,
2018-08-18 03:00:00,-3.0,-3.0,100.0,,,260.0,33.5,,,,
2018-08-18 04:00:00,-3.0,-3.0,100.0,,,260.0,25.9,,,,
2018-08-18 05:00:00,-3.0,-3.0,100.0,,,270.0,40.7,,,,
2018-08-18 06:00:00,-3.1,-3.5,98.0,,,280.0,40.7,,978.4,,
2018-08-18 07:00:00,-3.0,-3.0,100.0,,,270.0,35.3,,,,
2018-08-18 08:00:00,-3.0,-3.0,100.0,,,280.0,48.2,,,,
2018-08-18 09:00:00,-3.0,-3.0,100.0,,,280.0,48.2,,,,
2018-08-18 10:00:00,-4.0,-4.0,100.0,,,270.0,40.7,,,,
2018-08-18 11:00:00,-4.0,-5.4,93.0,,,270.0,48.2,,,,
2018-08-18 12:00:00,-4.1,-4.8999999999999995,96.0,,,260.0,44.6,,981.1,,
2018-08-18 13:00:00,-4.0,-5.4,93.0,,,260.0,42.5,,,,
2018-08-18 14:00:00,-4.0,-5.4,93.0,,,270.0,38.9,,,,
2018-08-18 15:00:00,-4.0,-5.4,93.0,,,260.0,37.1,,,,
2018-08-18 16:00:00,-3.0,-5.8,86.0,,,270.0,38.9,,,,
2018-08-18 17:00:00,-4.0,-4.0,100.0,,,270.0,27.7,,,,
2018-08-18 18:00:00,-3.6,-6.0,88.0,,,260.0,37.1,,982.9,,
2018-08-18 19:00:00,-4.0,-6.8,86.0,,,260.0,38.9,,,,
2018-08-18 20:00:00,-4.0,-6.8,86.0,,,260.0,35.3,,,,
2018-08-18 21:00:00,-3.0,-7.0,80.0,,,280.0,48.2,,,,
2018-08-18 22:00:00,-4.0,-6.8,86.0,,,270.0,51.8,,,,
2018-08-18 23:00:00,-4.0,-6.8,86.0,,,280.0,50.0,,,,
2018-08-19 00:00:00,-3.9,-7.5,82.0,,,300.0,33.5,,982.3,,
2018-08-19 01:00:00,-3.0,-5.8,86.0,,,330.0,48.2,,,,
2018-08-19 02:00:00,-3.0,-3.0,100.0,,,340.0,44.6,,,,
2018-08-19 03:00:00,-2.0,-2.0,100.0,,,350.0,53.6,,,,
2018-08-19 04:00:00,-1.0,-1.0,100.0,,,330.0,64.8,,,,
2018-08-19 05:00:00,0.0,0.0,100.0,,,320.0,64.8,,,,
2018-08-19 06:00:00,-0.4,-0.4,100.0,,,320.0,68.4,,,,
2018-08-19 09:00:00,-2.0,-2.0,100.0,,,290.0,66.6,,,,
2018-08-19 10:00:00,-2.0,-3.4,93.0,,,280.0,70.6,,,,
2018-08-19 11:00:00,-2.0,-3.4,93.0,,,280.0,74.2,,,,
2018-08-19 12:00:00,-2.0,-2.8,96.0,,,290.0,68.4,,,,
2018-08-19 13:00:00,-2.0,-3.4,93.0,,,280.0,85.3,,,,
2018-08-19 14:00:00,-2.0,-3.4,93.0,,,260.0,92.5,,,,
2018-08-19 15:00:00,-2.0,-3.4,93.0,,,250.0,81.7,,,,
2018-08-19 16:00:00,-2.0,-3.4,93.0,,,250.0,70.6,,,,
2018-08-19 17:00:00,-3.0,-4.4,93.0,,,260.0,72.4,,,,
2018-08-19 18:00:00,-2.6,-5.0,88.0,,,260.0,66.6,,967.0,,
2018-08-19 19:00:00,-4.0,-5.4,93.0,,,250.0,74.2,,,,
2018-08-19 20:00:00,-5.0,-9.0,80.0,,,240.0,68.4,,,,
2018-08-19 21:00:00,-5.0,-9.0,80.0,,,240.0,76.0,,,,
2018-08-19 22:00:00,-5.0,-9.0,80.0,,,240.0,70.6,,,,
2018-08-19 23:00:00,-5.0,-9.0,80.0,,,250.0,68.4,,,,
2018-08-20 00:00:00,-4.9,-9.100000000000001,79.0,,,240.0,61.2,,977.1,,
2018-08-20 01:00:00,-4.0,-9.2,74.0,,,240.0,57.6,,,,
2018-08-20 02:00:00,-5.0,-9.0,80.0,,,250.0,59.4,,,,
2018-08-20 03:00:00,-5.0,-9.0,80.0,,,250.0,57.6,,,,
2018-08-20 04:00:00,-5.0,-9.0,80.0,,,250.0,59.4,,,,
2018-08-20 05:00:00,-5.0,-9.0,80.0,,,250.0,55.4,,,,
2018-08-20 06:00:00,-5.2,-9.0,81.0,,,260.0,42.5,,984.0,,
2018-08-20 07:00:00,-5.0,-10.2,74.0,,,240.0,29.5,,,,
2018-08-20 08:00:00,-5.0,-9.0,80.0,,,260.0,40.7,,,,
2018-08-20 09:00:00,-6.0,-10.2,79.0,,,220.0,16.6,,,,
2018-08-20 10:00:00,-6.0,-10.2,79.0,,,260.0,31.7,,,,
2018-08-20 11:00:00,-5.0,-10.2,74.0,,,260.0,20.5,,,,
2018-08-20 12:00:00,-5.6,-11.0,73.0,,,270.0,14.8,,985.2,,
2018-08-20 13:00:00,-6.0,-10.2,79.0,,,220.0,16.6,,,,
2018-08-20 14:00:00,-6.0,-11.4,73.0,,,270.0,16.6,,,,
2018-08-20 15:00:00,-6.0,-11.4,73.0,,,210.0,5.4,,,,
2018-08-20 16:00:00,-6.0,-11.4,73.0,,,150.0,9.4,,,,
2018-08-20 17:00:00,-6.0,-11.4,73.0,,,160.0,9.4,,,,
2018-08-20 18:00:00,-6.3,-11.5,74.0,,,120.0,5.4,,985.4,,
2018-08-20 19:00:00,-7.0,-11.2,79.0,,,120.0,5.4,,,,
2018-08-20 20:00:00,-7.0,-11.2,79.0,,,140.0,13.0,,,,
2018-08-20 21:00:00,-7.0,-11.2,79.0,,,160.0,9.4,,,,
2018-08-20 22:00:00,-7.0,-11.2,79.0,,,170.0,9.4,,,,
2018-08-20 23:00:00,-7.0,-11.2,79.0,,,160.0,9.4,,,,
2018-08-21 00:00:00,-7.4,-11.2,81.0,,,180.0,3.6,,988.2,,
2018-08-21 01:00:00,-7.0,-11.2,79.0,,,260.0,11.2,,,,
2018-08-21 02:00:00,-7.0,-11.2,79.0,,,290.0,5.4,,,,
2018-08-21 03:00:00,-7.0,-11.2,79.0,,,160.0,14.8,,,,
2018-08-21 04:00:00,-8.0,-10.8,86.0,,,160.0,11.2,,,,
2018-08-21 05:00:00,-8.0,-10.8,86.0,,,190.0,7.6,,,,
2018-08-21 06:00:00,-8.9,-11.9,85.0,,,100.0,5.4,,990.5,,
2018-08-21 07:00:00,-8.0,-12.2,79.0,,,100.0,9.4,,,,
2018-08-21 08:00:00,-8.0,-10.8,86.0,,,,3.6,,,,
2018-08-21 09:00:00,-7.0,-11.2,79.0,,,280.0,11.2,,,,
2018-08-21 10:00:00,-7.0,-11.2,79.0,,,330.0,13.0,,,,
2018-08-21 11:00:00,-7.0,-11.2,79.0,,,340.0,13.0,,,,
2018-08-21 12:00:00,-7.6,-10.8,84.0,,,0.0,0.0,,990.2,,
2018-08-21 13:00:00,-7.0,-11.2,79.0,,,90.0,11.2,,,,
2018-08-21 14:00:00,-8.0,-12.2,79.0,,,100.0,16.6,,,,
2018-08-21 15:00:00,-7.0,-11.2,79.0,,,100.0,25.9,,,,
2018-08-21 16:00:00,-6.0,-10.2,79.0,,,100.0,29.5,,,,
2018-08-21 17:00:00,-6.0,-8.8,86.0,,,120.0,29.5,,,,
2018-08-21 18:00:00,-5.8,-9.0,84.0,,,110.0,27.7,,989.1,,
2018-08-21 19:00:00,-7.0,-8.4,93.0,,,110.0,44.6,,,,
2018-08-21 20:00:00,-8.0,-9.6,92.0,,,120.0,44.6,,,,
2018-08-21 21:00:00,-9.0,-10.6,92.0,,,120.0,42.5,,,,
2018-08-21 22:00:00,-8.0,-10.8,86.0,,,120.0,40.7,,,,
2018-08-21 23:00:00,-8.0,-10.8,86.0,,,110.0,38.9,,,,
2018-08-22 00:00:00,-8.5,-10.9,88.0,,,110.0,27.7,,996.8,,
2018-08-22 01:00:00,-8.0,-12.2,79.0,,,130.0,20.5,,,,
2018-08-22 02:00:00,-8.0,-12.2,79.0,,,130.0,16.6,,,,
2018-08-22 03:00:00,-8.0,-13.4,73.0,,,130.0,13.0,,,,
2018-08-22 04:00:00,-9.0,-12.0,85.0,,,90.0,13.0,,,,
2018-08-22 05:00:00,-9.0,-13.2,79.0,,,80.0,3.6,,,,
2018-08-22 06:00:00,-8.6,-13.6,75.0,,,360.0,7.6,,1002.9,,
2018-08-22 07:00:00,-7.0,-12.4,73.0,,,280.0,22.3,,,,
2018-08-22 08:00:00,-7.0,-12.4,73.0,,,280.0,25.9,,,,
2018-08-22 09:00:00,-8.0,-12.2,79.0,,,290.0,22.3,,,,
2018-08-22 10:00:00,-8.0,-12.2,79.0,,,290.0,22.3,,,,
2018-08-22 11:00:00,-7.0,-11.2,79.0,,,290.0,20.5,,,,
2018-08-22 12:00:00,-7.5,-11.3,81.0,,,280.0,22.3,,1006.5,,
2018-08-22 13:00:00,-7.0,-11.2,79.0,,,290.0,18.4,,,,
2018-08-22 14:00:00,-7.0,-9.8,86.0,,,310.0,18.4,,,,
2018-08-22 15:00:00,-7.0,-9.8,86.0,,,300.0,18.4,,,,
2018-08-22 16:00:00,-6.0,-8.8,86.0,,,310.0,20.5,,,,
2018-08-22 17:00:00,-6.0,-10.2,79.0,,,320.0,22.3,,,,
2018-08-22 18:00:00,-5.8,-9.4,82.0,,,330.0,27.7,,1007.3,,
2018-08-22 19:00:00,-6.0,-8.8,86.0,,,330.0,20.5,,,,
2018-08-22 20:00:00,-6.0,-8.8,86.0,,,340.0,20.5,,,,
2018-08-22 21:00:00,-6.0,-8.8,86.0,,,340.0,22.3,,,,
2018-08-22 22:00:00,-6.0,-8.8,86.0,,,10.0,22.3,,,,
2018-08-22 23:00:00,-6.0,-8.8,86.0,,,20.0,18.4,,,,
2018-08-23 00:00:00,-5.7,-8.5,86.0,,,20.0,29.5,,1005.4,,
2018-08-23 01:00:00,-5.0,-7.8,86.0,,,20.0,31.7,,,,
2018-08-23 02:00:00,-4.0,-6.8,86.0,,,20.0,38.9,,,,
2018-08-23 03:00:00,-4.0,-6.8,86.0,,,40.0,31.7,,,,
2018-08-23 04:00:00,-4.0,-5.4,93.0,,,30.0,42.5,,,,
2018-08-23 05:00:00,-4.0,-6.8,86.0,,,20.0,51.8,,,,
2018-08-23 06:00:00,-3.6,-6.2,87.0,,,30.0,46.4,,999.0,,
2018-08-23 07:00:00,-3.0,-5.8,86.0,,,30.0,51.8,,,,
2018-08-23 08:00:00,-3.0,-5.8,86.0,,,20.0,55.4,,,,
2018-08-23 09:00:00,-3.0,-4.4,93.0,,,30.0,57.6,,,,
2018-08-23 10:00:00,-3.0,-3.0,100.0,,,30.0,74.2,,,,
2018-08-23 11:00:00,-3.0,-3.0,100.0,,,30.0,77.8,,,,
2018-08-23 12:00:00,-2.7,-3.3000000000000003,97.0,,,40.0,72.4,,,,
2018-08-23 13:00:00,-2.0,-2.0,100.0,,,30.0,90.7,,,,
2018-08-23 14:00:00,-2.0,-2.0,100.0,,,20.0,74.2,,,,
2018-08-23 15:00:00,-2.0,-2.0,100.0,,,40.0,83.5,,,,
2018-08-23 16:00:00,-2.0,-2.0,100.0,,,30.0,83.5,,,,
2018-08-23 17:00:00,-2.0,-2.0,100.0,,,30.0,79.6,,,,
2018-08-23 18:00:00,-1.2,-1.6,98.0,,,30.0,74.2,,,,
2018-08-23 20:00:00,-1.0,-1.0,100.0,,,20.0,64.8,,,,
2018-08-23 21:00:00,-0.7,-0.8999999999999999,99.0,,,10.0,53.6,,963.9,,
2018-08-23 22:00:00,-1.0,-1.0,100.0,,,360.0,42.5,,,,
2018-08-23 23:00:00,-1.0,-1.0,100.0,,,350.0,37.1,,,,
2018-08-24 00:00:00,-1.2,-1.2,100.0,,,350.0,27.7,,,,
2018-08-24 01:00:00,-2.0,-2.0,100.0,,,320.0,24.1,,,,
2018-08-24 02:00:00,-2.0,-2.0,100.0,,,290.0,35.3,,,,
2018-08-24 03:00:00,-2.0,-2.0,100.0,,,280.0,51.8,,,,
2018-08-24 04:00:00,-2.0,-2.0,100.0,,,270.0,53.6,,,,
2018-08-24 05:00:00,-2.0,-2.0,100.0,,,270.0,53.6,,,,
2018-08-24 06:00:00,-1.6,-2.0,98.0,,,250.0,42.5,,970.1,,
2018-08-24 07:00:00,-2.0,-2.0,100.0,,,260.0,48.2,,,,
2018-08-24 08:00:00,-2.0,-3.4,93.0,,,260.0,53.6,,,,
2018-08-24 09:00:00,-3.0,-4.4,93.0,,,260.0,63.0,,,,
2018-08-24 10:00:00,-3.0,-4.4,93.0,,,270.0,59.4,,,,
2018-08-24 11:00:00,-4.0,-5.4,93.0,,,270.0,51.8,,,,
2018-08-24 12:00:00,-3.5,-5.7,89.0,,,270.0,46.4,,979.3,,
2018-08-24 13:00:00,-3.0,-4.4,93.0,,,280.0,48.2,,,,
2018-08-24 14:00:00,-2.0,-3.4,93.0,,,290.0,29.5,,,,
2018-08-24 15:00:00,-1.0,-1.0,100.0,,,280.0,42.5,,,,
2018-08-24 16:00:00,-1.0,-2.4,93.0,,,260.0,46.4,,,,
2018-08-24 17:00:00,-1.0,-2.4,93.0,,,260.0,42.5,,,,
2018-08-24 18:00:00,-1.4,-3.4,90.0,,,270.0,38.9,,982.4,,
2018-08-24 19:00:00,-1.0,-3.8,86.0,,,260.0,38.9,,,,
2018-08-24 20:00:00,-2.0,-3.4,93.0,,,280.0,31.7,,,,
2018-08-24 21:00:00,-2.0,-3.4,93.0,,,290.0,31.7,,,,
2018-08-24 22:00:00,-2.0,-3.4,93.0,,,310.0,22.3,,,,
2018-08-24 23:00:00,-2.0,-2.0,100.0,,,330.0,27.7,,,,
2018-08-25 00:00:00,-1.6,-2.0,98.0,,,340.0,27.7,,982.3,,
2018-08-25 01:00:00,-1.0,-1.0,100.0,,,350.0,33.5,,,,
2018-08-25 02:00:00,-1.0,-1.0,100.0,,,320.0,44.6,,,,
2018-08-25 03:00:00,-1.0,-1.0,100.0,,,310.0,40.7,,,,
2018-08-25 04:00:00,-1.0,-1.0,100.0,,,320.0,42.5,,,,
2018-08-25 05:00:00,-1.0,-1.0,100.0,,,320.0,44.6,,,,
2018-08-25 06:00:00,-0.8,-1.0,99.0,,,310.0,42.5,,976.5,,
2018-08-25 07:00:00,-1.0,-1.0,100.0,,,320.0,44.6,,,,
2018-08-25 08:00:00,-1.0,-1.0,100.0,,,330.0,44.6,,,,
2018-08-25 09:00:00,-1.0,-1.0,100.0,,,320.0,44.6,,,,
2018-08-25 10:00:00,-1.0,-1.0,100.0,,,320.0,44.6,,,,
2018-08-25 11:00:00,-1.0,-1.0,100.0,,,330.0,42.5,,,,
2018-08-25 12:00:00,-1.0,-1.0,100.0,,,320.0,42.5,,971.6,,
2018-08-25 13:00:00,-1.0,-1.0,100.0,,,290.0,40.7,,,,
2018-08-25 14:00:00,-2.0,-2.0,100.0,,,290.0,38.9,,,,
2018-08-25 15:00:00,-1.0,-2.4,93.0,,,300.0,38.9,,,,
2018-08-25 16:00:00,-1.0,-2.4,93.0,,,300.0,38.9,,,,
2018-08-25 17:00:00,-1.0,-2.4,93.0,,,310.0,33.5,,,,
2018-08-25 18:00:00,-1.7,-2.3,97.0,,,300.0,38.9,,970.4,,
2018-08-25 19:00:00,-2.0,-2.0,100.0,,,280.0,42.5,,,,
2018-08-25 20:00:00,-2.0,-2.0,100.0,,,270.0,44.6,,,,
2018-08-25 21:00:00,-2.0,-2.0,100.0,,,270.0,55.4,,,,
2018-08-25 22:00:00,-2.0,-3.4,93.0,,,250.0,63.0,,,,
2018-08-25 23:00:00,-2.0,-3.4,93.0,,,260.0,55.4,,,,
2018-08-26 00:00:00,-2.2,-3.8000000000000003,92.0,,,270.0,51.8,,975.3,,
2018-08-26 01:00:00,-3.0,-4.4,93.0,,,270.0,50.0,,,,
2018-08-26 02:00:00,-2.0,-4.8,86.0,,,260.0,48.2,,,,
2018-08-26 03:00:00,-3.0,-4.4,93.0,,,260.0,42.5,,,,
2018-08-26 04:00:00,-3.0,-4.4,93.0,,,260.0,48.2,,,,
2018-08-26 05:00:00,-3.0,-4.4,93.0,,,250.0,53.6,,,,
2018-08-26 06:00:00,-3.2,-5.800000000000001,87.0,,,250.0,72.4,,979.5,,
2018-08-26 07:00:00,-4.0,-5.4,93.0,,,250.0,64.8,,,,
2018-08-26 08:00:00,-3.0,-8.2,74.0,,,250.0,64.8,,,,
2018-08-26 09:00:00,-3.0,-8.2,74.0,,,210.0,61.2,,,,
2018-08-26 10:00:00,-3.0,-10.4,63.0,,,250.0,68.4,,,,
2018-08-26 11:00:00,-3.0,-9.4,68.0,,,250.0,61.2,,,,
2018-08-26 12:00:00,-2.8,-8.399999999999999,72.0,,,260.0,55.4,,986.1,,
2018-08-26 13:00:00,-3.0,-9.4,68.0,,,250.0,53.6,,,,
2018-08-26 15:00:00,-2.0,-6.0,80.0,,,280.0,50.0,,,,
2018-08-26 16:00:00,-2.0,-4.8,86.0,,,290.0,40.7,,,,
2018-08-26 17:00:00,-2.0,-4.8,86.0,,,320.0,51.8,,,,
2018-08-26 18:00:00,-1.3,-3.7,88.0,,,300.0,46.4,,987.5,,
2018-08-26 19:00:00,-1.0,-2.4,93.0,,,300.0,48.2,,,,
2018-08-26 20:00:00,-2.0,-4.8,86.0,,,270.0,44.6,,,,
2018-08-26 21:00:00,-2.0,-6.0,80.0,,,270.0,42.5,,,,
2018-08-26 22:00:00,-2.0,-6.0,80.0,,,250.0,42.5,,,,
2018-08-26 23:00:00,-2.0,-4.8,86.0,,,270.0,18.4,,,,
2018-08-27 00:00:00,-2.2,-5.0,86.0,,,220.0,7.6,,990.0,,
2018-08-27 01:00:00,-2.0,-4.8,86.0,,,300.0,11.2,,,,
2018-08-27 02:00:00,-3.0,-3.0,100.0,,,330.0,16.6,,,,
2018-08-27 03:00:00,-2.0,-2.0,100.0,,,360.0,27.7,,,,
2018-08-27 04:00:00,-2.0,-2.0,100.0,,,330.0,25.9,,,,
2018-08-27 05:00:00,-2.0,-2.0,100.0,,,340.0,25.9,,,,
2018-08-27 06:00:00,-1.6,-1.8,99.0,,,310.0,31.7,,988.4,,
2018-08-27 07:00:00,-2.0,-2.0,100.0,,,330.0,29.5,,,,
2018-08-27 08:00:00,-2.0,-2.0,100.0,,,340.0,27.7,,,,
2018-08-27 09:00:00,-2.0,-2.0,100.0,,,330.0,33.5,,,,
2018-08-27 10:00:00,-2.0,-2.0,100.0,,,340.0,27.7,,,,
2018-08-27 11:00:00,-2.0,-3.4,93.0,,,360.0,31.7,,,,
2018-08-27 12:00:00,-2.9,-3.3,98.0,,,360.0,31.7,,985.4,,
2018-08-27 13:00:00,-2.0,-3.4,93.0,,,360.0,35.3,,,,
2018-08-27 14:00:00,-2.0,-2.0,100.0,,,360.0,31.7,,,,
2018-08-27 15:00:00,-2.0,-2.0,100.0,,,350.0,33.5,,,,
2018-08-27 16:00:00,-1.0,-1.0,100.0,,,360.0,31.7,,,,
2018-08-27 17:00:00,-1.0,-1.0,100.0,,,360.0,31.7,,,,
2018-08-27 18:00:00,-1.4,-1.5999999999999999,99.0,,,360.0,35.3,,983.4,,
2018-08-27 19:00:00,-2.0,-2.0,100.0,,,350.0,25.9,,,,
2018-08-27 20:00:00,-2.0,-2.0,100.0,,,360.0,31.7,,,,
2018-08-27 21:00:00,-1.0,-1.0,100.0,,,10.0,35.3,,,,
2018-08-27 22:00:00,-1.0,-1.0,100.0,,,360.0,44.6,,,,
2018-08-27 23:00:00,-2.0,-2.0,100.0,,,350.0,35.3,,,,
2018-08-28 00:00:00,-1.5,-1.7,99.0,,,10.0,38.9,,980.1,,
2018-08-28 01:00:00,-1.0,-2.4,93.0,,,10.0,37.1,,,,
2018-08-28 02:00:00,-1.0,-1.0,100.0,,,10.0,40.7,,,,
2018-08-28 03:00:00,-1.0,-1.0,100.0,,,10.0,42.5,,,,
2018-08-28 04:00:00,-1.0,-2.4,93.0,,,20.0,42.5,,,,
2018-08-28 05:00:00,-2.0,-2.0,100.0,,,20.0,46.4,,,,
2018-08-28 06:00:00,-1.3,-1.5,99.0,,,20.0,38.9,,974.8,,
2018-08-28 07:00:00,-1.0,-2.4,93.0,,,20.0,46.4,,,,
2018-08-28 08:00:00,-1.0,-1.0,100.0,,,30.0,44.6,,,,
2018-08-28 09:00:00,-1.0,-1.0,100.0,,,30.0,46.4,,,,
2018-08-28 10:00:00,-1.0,-1.0,100.0,,,30.0,48.2,,,,
2018-08-28 11:00:00,-1.0,-1.0,100.0,,,30.0,46.4,,,,
2018-08-28 12:00:00,-1.3,-1.5,99.0,,,30.0,51.8,,967.7,,
2018-08-28 13:00:00,-1.0,-2.4,93.0,,,20.0,53.6,,,,
2018-08-28 14:00:00,-1.0,-1.0,100.0,,,20.0,29.5,,,,
2018-08-28 15:00:00,-1.0,-1.0,100.0,,,20.0,38.9,,,,
2018-08-28 16:00:00,-1.0,,,,,10.0,38.9,,,,
2018-08-28 17:00:00,-1.0,-1.0,100.0,,,10.0,37.1,,,,
2018-08-28 18:00:00,-1.4,-1.5999999999999999,99.0,,,340.0,31.7,,965.3,,
2018-08-28 19:00:00,-2.0,-2.0,100.0,,,310.0,33.5,,,,
2018-08-28 20:00:00,-2.0,-3.4,93.0,,,310.0,38.9,,,,
2018-08-28 21:00:00,-3.0,-4.4,93.0,,,320.0,37.1,,,,
2018-08-28 22:00:00,-4.0,-4.0,100.0,,,290.0,37.1,,,,
2018-08-28 23:00:00,-4.0,-4.0,100.0,,,310.0,22.3,,,,
2018-08-29 00:00:00,-3.9,-4.5,97.0,,,330.0,22.3,,969.8,,
2018-08-29 01:00:00,-5.0,-5.0,100.0,,,300.0,5.4,,,,
2018-08-29 02:00:00,-5.0,-5.0,100.0,,,20.0,13.0,,,,
2018-08-29 03:00:00,-4.0,-5.4,93.0,,,320.0,22.3,,,,
2018-08-29 04:00:00,-6.0,-7.4,93.0,,,350.0,16.6,,,,
2018-08-29 05:00:00,-5.0,-6.4,93.0,,,30.0,13.0,,,,
2018-08-29 06:00:00,-5.5,-6.3,96.0,,,30.0,11.2,,971.0,,
2018-08-29 07:00:00,-6.0,-6.0,100.0,,,90.0,11.2,,,,
2018-08-29 08:00:00,-6.0,-7.4,93.0,,,70.0,50.0,,,,
2018-08-29 09:00:00,-7.0,-7.0,100.0,,,70.0,42.5,,,,
2018-08-29 10:00:00,-7.0,-7.0,100.0,,,90.0,42.5,,,,
2018-08-29 11:00:00,-7.0,-8.4,93.0,,,100.0,35.3,,,,
2018-08-29 12:00:00,-7.6,-9.4,91.0,,,80.0,33.5,,972.7,,
